store_number,store_name,zip_code,address,store_location,etl_date
5001,THE MUSIC STATION / INDEPENDENCE,506440,709 FIRST ST W,POINT(-91.901687 42.468633),2025-02-25T12:40:58.468704
5003,FAMOUS LIQUORS,528040,2604 W LOCUST ST,POINT(-90.6157059829999 41.539010988),2025-02-25T12:40:58.468704
5004,IDA GROVE FOOD PRIDE,514450,200 SUSAN LAWRENCE DR,,2025-02-25T12:40:58.468704
5005,LAURENS FOOD PRIDE,50554,410 W MAIN ST,POINT(-94.853219 42.846725),2025-02-25T12:40:58.468704
5006,KWIK STOP 16TH STREET #325,520010,1210 E 16TH ST,POINT(-90.65579 42.51174),2025-02-25T12:40:58.468704
5007,BROTHER'S MARKET / DENVER,506220,1022 SKYLAR ST,POINT(-92.336297 42.66167),2025-02-25T12:40:58.468704
5008,EMMETSBURG FOOD PRIDE,50536,1307 S BROADWAY ST,POINT(-94.687618 43.10783),2025-02-25T12:40:58.468704
5009,NEW PIONEER FOOD CO-OP,52241,"1101, 2ND ST",POINT(-91.580773 41.674022),2025-02-25T12:40:58.468704
5010,SAC CITY FOOD PRIDE,505830,106 S 16TH ST,POINT(-95.002637 42.422404),2025-02-25T12:40:58.468704
5011,KUM & GO #443 / WILLIAMSBURG,52361,2177 M AVE,POINT(-92.066146 41.690903),2025-02-25T12:40:58.468704
5012,BLUEJAY MARKET,50220,"2810, WILLIS AVE",POINT(-94.081127 41.838488),2025-02-25T12:40:58.468704
5013,STATE FOOD MART,52722,3715 STATE ST,POINT(-90.482018 41.528972),2025-02-25T12:40:58.468704
5014,NEW PIONEER FOOD CO-OP / IOWA CITY,52240,22 S VAN BUREN ST,POINT(-91.528718 41.660493),2025-02-25T12:40:58.468704
5016,SIERRA FOODS,52402,3326 CENTER POINT RD NE,POINT(-91.663862 42.011821),2025-02-25T12:40:58.468704
5017,LANSING IGA,52151,417 MAIN ST,POINT(-91.219222 43.36182),2025-02-25T12:40:58.468704
5018,SUPER SAVER LIQUOR LLC,52802,1610 ROCKINGHAM RD,POINT(-90.599327 41.520231),2025-02-25T12:40:58.468704
5019,RIVERSIDE QUICK SHOP,52031,"802, S RIVERVIEW",POINT(-90.420558 42.252688),2025-02-25T12:40:58.468704
5020,PETROMART STANWOOD,52337,"1118, HIGHWAY 30",POINT(-91.148607 41.888461),2025-02-25T12:40:58.468704
5021,KUM & GO #608 / OKOBOJI,513550,1001 SANBORN AVE,POINT(-95.129264032 43.382004999),2025-02-25T12:40:58.468704
5022,KUM & GO #97 / WEST DES MOINES,50265,196 S 50TH ST,POINT(-93.770921 41.570542),2025-02-25T12:40:58.468704
5023,HAWKEYE CONVENIENCE STORES / 16TH AV,52404,250 16TH AVE SW,POINT(-91.667665 41.961645),2025-02-25T12:40:58.468704
5024,HAWKEYE CONVENIENCE STORES / WILEY,52404,2330 WILEY BLVD SW,POINT(-91.725833 41.956133),2025-02-25T12:40:58.468704
5025,HAWKEYE CONVENIENCE STORES / 1ST AVE,52403,1581 1ST AVE SE,,2025-02-25T12:40:58.468704
5026,FORREST HOMETOWN MARKET,52316,119 N MAIN ST,POINT(-92.076452 41.515209),2025-02-25T12:40:58.468704
5027,HARD ROCK HOTEL & CASINO SIOUX CITY,51101,111 3RD ST,POINT(-96.40954 42.49304),2025-02-25T12:40:58.468704
5028,MIDTOWN LIQUOR,505880,"1100, E 5TH ST",POINT(-95.186938 42.644563),2025-02-25T12:40:58.468704
5029,THE LIQUOR STOP LLC,528060,"211, W 53RD ST",POINT(-90.576113 41.574536),2025-02-25T12:40:58.468704
5030,NEW STAR,50701,315 FLETCHER AVE,POINT(-92.367142 42.489119),2025-02-25T12:40:58.468704
5031,NEW STAR RAYMOND,50667,101 COMMERCIAL ST,POINT(-92.219401 42.466286),2025-02-25T12:40:58.468704
5032,FASTMART,50314,1621 UNIVERSITY AVE,POINT(-93.63996 41.600477),2025-02-25T12:40:58.468704
5033,KWIK STOP,50702,4335 TEXAS ST,POINT(-92.306998 42.453042),2025-02-25T12:40:58.468704
5034,LIQUOR TOBACCO & GROCERIES,504010,18 N MONROE AVE,POINT(-93.208614 43.152301),2025-02-25T12:40:58.468704
5035,CASEY'S GENERAL STORE #3205 / COUNCI,515030,19900 VIRGINIA HILLS RD,POINT(-95.805341972 41.23186302),2025-02-25T12:40:58.468704
5036,POINT LIQUOR & TOBACCO,52402,4107 CENTER POINT RD NE,POINT(-91.665196 42.02088),2025-02-25T12:40:58.468704
5037,UNCORKED WINE & SPIRITS,50129,111 E HARRISON ST,POINT(-94.374156 42.014308),2025-02-25T12:40:58.468704
5038,JIM'S FOOD,50701,437 SULLIVAN AVE,POINT(-92.355915 42.487326),2025-02-25T12:40:58.468704
5039,CASEY'S GENERAL STORE #3384 / SOLON,523330,1200 S MARKET ST,POINT(-91.490658 41.797464),2025-02-25T12:40:58.468704
5040,WILTON EXPRESS,527780,1300 NICOLAUS ST,POINT(-91.034817 41.589962),2025-02-25T12:40:58.468704
5041,CASEY'S GENERAL STORE #3309 / MONTEZ,50171,106 N FRONT ST,POINT(-92.52723 41.58598),2025-02-25T12:40:58.468704
5042,SUPER STOP III / DUBUQUE,520010,1101 RHOMBERG AVE,POINT(-90.660269 42.519502),2025-02-25T12:40:58.468704
5043,WEST SIDE LIQUOR / WATERLOO,50702,919 W 5TH ST,POINT(-92.346356 42.488567),2025-02-25T12:40:58.468704
5044,CASEY'S GENERAL STORE #3202 / CRESCE,515260,"111, MORMON BRIDGE RD",POINT(-95.85886 41.362302),2025-02-25T12:40:58.468704
5045,CENTRAL MART / HAMILTON BLVD,51103,800 HAMILTON BLVD,POINT(-96.41738 42.504385),2025-02-25T12:40:58.468704
5046,WEST K MART,52632,"707, PALEAN ST",POINT(-91.391355 40.393735),2025-02-25T12:40:58.468704
5047,THE FRESH MARKET,52402,"180, COLLINS RD NE",POINT(-91.628026 42.028274),2025-02-25T12:40:58.468704
5048,ROLFE AREA MARKET,50581,"412, GARFIELD ST",POINT(-94.527889 42.814369),2025-02-25T12:40:58.468704
5049,GAS N GO  /  WAVERLY,50677,1069 230TH ST,POINT(-92.538218 42.715075),2025-02-25T12:40:58.468704
5050,FAREWAY STORES #147 / CARLISLE,500470,"1115, BLUESTEM DR",POINT(-93.499634 41.497945),2025-02-25T12:40:58.468704
5051,OASIS,503090,630 SW  9TH ST,POINT(-93.625370978 41.575594014),2025-02-25T12:40:58.468704
5052,CASEY'S GENERAL STORE #3220 / GREENF,508490,"302, SE 6TH ST",POINT(-94.453620023 41.302857991),2025-02-25T12:40:58.468704
5053,CORK & BOTTLE / IOWA CITY,52245,"610, EASTBURY DR",POINT(-91.481157 41.668722),2025-02-25T12:40:58.468704
5054,CORK 'N BOTTLE / MANCHESTER,520870,900 E MAIN ST,POINT(-91.445 42.484327016),2025-02-25T12:40:58.468704
5055,LATIMER COMMUNITY GROCERY,504520,"110, S  AKIR  ST",POINT(-93.368266 42.763103),2025-02-25T12:40:58.468704
5056,COUNCIL BLUFFS SINCLAIR,515010,1305 N 25TH STREET,POINT(-95.881703 41.273766),2025-02-25T12:40:58.468704
5057,KUM & GO #535 / DES MOINES,503170,4960 E BROADWAY AVE,POINT(-93.515045016 41.644869019),2025-02-25T12:40:58.468704
5058,KUM & GO #542 / URBANDALE,503230,11989 HICKMAN RD,POINT(-93.78291 41.61555),2025-02-25T12:40:58.468704
5059,CASEY'S GENERAL STORE #1125 / HUMEST,501230,207 FRONT ST,POINT(-93.499805962 40.857469011),2025-02-25T12:40:58.468704
5060,L&M MIGHTY SHOP,522400,"504, E BURLINGTON ST",POINT(-91.52843 41.657818),2025-02-25T12:40:58.468704
5061,CASEY'S GENERAL STORE #3382 / CEDAR,524040,"560, 33RD AVE SW",POINT(-91.675540056 41.943475828),2025-02-25T12:40:58.468704
5062,CASEY'S GENERAL STORE #2318 / MONTRO,526390,"111, MAIN ST",POINT(-91.415862996 40.532228998),2025-02-25T12:40:58.468704
5063,LOGAN CONVENIENCE STORE,50703,"735, LOGAN AVE",POINT(-92.337744 42.510453),2025-02-25T12:40:58.468704
5064,CASEY'S GENERAL STORE #2777 / FAIRFA,522280,"65, WILLIAMS BLVD",POINT(-91.779036 41.929161),2025-02-25T12:40:58.468704
5065,CIRCLE S GORDON DRIVE,511060,2520 GORDON DR,POINT(-96.376399024 42.489427991),2025-02-25T12:40:58.468704
5066,BEARS BURGERS & BUNS,52003,"14628, MILE HILL LANE",POINT(-90.774515 42.457708),2025-02-25T12:40:58.468704
5067,ONE STOP LIQUOR,50588,"1101, N  LAKE AVE",POINT(-95.200761 42.651369),2025-02-25T12:40:58.468704
5068,TOBACCO SHOP / ARNOLDS PARK,513310,612 S HIGHWAY 71,POINT(-95.140275725 43.361491406),2025-02-25T12:40:58.468704
5069,CASEY'S GENERAL STORE #1705 / LAKE M,504500,101 N LAKE ST,POINT(-93.53249 43.41961),2025-02-25T12:40:58.468704
5070,JEFF'S MARKET / WILTON,527780,101 E 4TH ST,POINT(-91.016552984 41.589060003),2025-02-25T12:40:58.468704
5071,JEFF'S MARKET / DURANT,527470,408 6TH AVE,POINT(-90.912120003 41.60067401),2025-02-25T12:40:58.468704
5072,PEP STOP,526410,"901, E WASHINGTON ST",POINT(-91.541174041 40.9645459810001),2025-02-25T12:40:58.468704
5073,"WILLIAMS BOULEVARD SERVICE, INC.",524040,"2601, WILLIAMS BLVD SW",POINT(-91.706605401 41.964278287),2025-02-25T12:40:58.468704
5074,NEW PIONEER FOOD CO-OP  / CENTER POI,52402,3338 CENTER POINT RD NE,POINT(-91.664128 42.012653),2025-02-25T12:40:58.468704
5075,PRONTO MARKET  / NEW SHARON,50207,"202, S MAIN ST",POINT(-92.651525 41.468516),2025-02-25T12:40:58.468704
5076,CUBBY'S SIOUX CITY,511060,4200 S YORK ST,POINT(-96.371973 42.434257),2025-02-25T12:40:58.468704
5077,WAL-MART 3150 / COUNCIL BLUFFS,515010,1800 N 16TH ST,POINT(-95.867459 41.27737),2025-02-25T12:40:58.468704
5078,CASEY'S GENERAL STORE #2096 / COUNCI,515010,2301 S 24TH ST,POINT(-95.879335 41.238763),2025-02-25T12:40:58.468704
5079,CASEY'S GENERAL STORE #2489 / DENISO,514420,1608 4TH AVE S,POINT(-95.3491680399999 42.012813991),2025-02-25T12:40:58.468704
5080,C'S LIQUOR STORE,51301,719 2ND AVE W,POINT(-95.14776 43.14541),2025-02-25T12:40:58.468704
5081,CASEY'S GENERAL STORE #3035 / ATLANT,500220,701 POPLAR ST,POINT(-95.014425 41.403822),2025-02-25T12:40:58.468704
5082,CASEY'S GENERAL STORE #2365 / ATLANT,500220,911 SW 7TH ST,POINT(-95.02831 41.40146),2025-02-25T12:40:58.468704
5083,CENTRAL MART,511040,"1203, TRI VIEW AVE",POINT(-96.422992 42.494265),2025-02-25T12:40:58.468704
5084,ISMOKE,52402,"3221, 1ST AVE SE",POINT(-91.63496 42.010532),2025-02-25T12:40:58.468704
5085,NEW STAR HUDSON MART,50643,230 WATERLOO RD,POINT(-92.45223 42.408221),2025-02-25T12:40:58.468704
5086,"CENTRAL MART I, LLC.",511060,2501 FLOYD BLVD,POINT(-96.3935390299999 42.5035442880001),2025-02-25T12:40:58.468704
5087,QUIK-PIK  /  LOGAN,51546,"107, W  7TH ST",POINT(-95.79091 41.643053),2025-02-25T12:40:58.468704
5088,KUM & GO #768 / HOSPERS,512380,107 IA HWY 60,,2025-02-25T12:40:58.468704
5089,MOS MINI MART,515550,"614, E ERIE ST",POINT(-95.887042981 41.55620399),2025-02-25T12:40:58.468704
5090,KUM & GO #437 / MUSCATINE,52761,709 GRANDVIEW AVE,POINT(-91.063509 41.408932),2025-02-25T12:40:58.468704
5091,KUM & GO #1436 / MUSCATINE,52671,416 CEDAR ST,POINT(-91.392568 40.92129),2025-02-25T12:40:58.468704
5092,KUM & GO #3035 / WEST DES MOINES,502650,7265 VISTA DR,POINT(-93.807839 41.589057),2025-02-25T12:40:58.468704
5093,CODY MART,52753,1220 N CODY RD,POINT(-90.34429 41.611036),2025-02-25T12:40:58.468704
5094,CASEY'S GENERAL STORE #2778 / CEDAR,524010,"201, 8TH AVE SE",POINT(-91.66214 41.97264),2025-02-25T12:40:58.468704
5095,CARTERLAKE MINI MART,51510,"1001, LOCUST ST",POINT(-95.915947 41.284951),2025-02-25T12:40:58.468704
5096,WALGREENS #11710 / NORTH LIBERTY,52317,625 PACHA PARKWAY,POINT(-91.606275 41.752694),2025-02-25T12:40:58.468704
5097,FAREWAY STORES #151 / CEDAR RAPIDS,524030,3717 1ST AVE SE,,2025-02-25T12:40:58.468704
5098,BEST FOOD MART 3  LLC,50311,1621 UNIVERSITY AVE,POINT(-93.63986 41.60042),2025-02-25T12:40:58.468704
5099,CASEY'S GENERAL STORE #2164 / ANKENY,500230,3505 N  ANKENY BLVD,POINT(-93.600261 41.760386),2025-02-25T12:40:58.468704
5100,SAM'S FOOD,52802,648 N  MARQUETTE ST,POINT(-90.591281033 41.526506991),2025-02-25T12:40:58.468704
5101,NEW STAR  /  FLETCHER AVE,50701,315 FLETCHER AVE,POINT(-92.367142 42.489119),2025-02-25T12:40:58.468704
5102,WILKIE LIQUORS,523140,724 1ST STREET NE,POINT(-91.410777025 41.918154015),2025-02-25T12:40:58.468704
5103,CURRY'S EXPRESS MART,52761,"4804, HWY  61 SOUTH",,2025-02-25T12:40:58.468704
5104,RUSTIC LURE WINE AND SPIRITS,513310,"72, N OKOBOJI GROVE RD",,2025-02-25T12:40:58.468704
5105,JOHNCY'S LIQUOR STORE,52317,"585, HIGHWAY 965",POINT(-91.60761 41.738129),2025-02-25T12:40:58.468704
5106,RANDY'S NEIGHBORHOOD MARKET,527420,622 10TH  ST,POINT(-90.540132 41.825139),2025-02-25T12:40:58.468704
5107,KUM & GO #4098 / WINDSOR HEIGHTS,503110,7229 UNIVERSITY AVE,POINT(-93.71724 41.60034),2025-02-25T12:40:58.468704
5108,TOBACCO 4 LESS / STATE ST,52722,1032 STATE ST,POINT(-90.518562 41.5251),2025-02-25T12:40:58.468704
5109,CASEY'S GENERAL STORE #3404 / CARLIS,500470,1020 GATEWAY DR,POINT(-93.515908017 41.509527979),2025-02-25T12:40:58.468704
5110,RAMSEY'S MARKET LIQUOR,50851,"200, N WALNUT ST",POINT(-94.56044 40.88264),2025-02-25T12:40:58.468704
5111,CREEKSIDE MARKET,52240,2601 HWY 6 EAST,POINT(-91.493643 41.633009),2025-02-25T12:40:58.468704
5112,THE BOTTLE SHOP,51240,"315, S MAIN ST",POINT(-96.43194 43.307173),2025-02-25T12:40:58.468704
5113,"RAY'S SUPERMARKET, INC.",507030,1975 FRANKLIN ST,POINT(-92.315197034 42.495760979),2025-02-25T12:40:58.468704
5114,CASEY'S GENERAL STORE #2612 / MISSOU,515550,"106, E  ERIE ST",POINT(-95.894313024 41.555907019),2025-02-25T12:40:58.468704
5115,PRONTO MARKET / MANLY,50456,"204, E SOUTH ST",POINT(-93.200966 43.284017),2025-02-25T12:40:58.468704
5116,NEW STAR MART  /  NEWTON,507020,"702, 1ST AVE E",POINT(-93.045515 41.69943),2025-02-25T12:40:58.468704
5117,FOOD & GAS MART  /  MARSHALLTOWN,501580,"613, N 3RD AVE",POINT(-92.907952989 42.057559985),2025-02-25T12:40:58.468704
5118,KWIK STOP #82  /  PEOSTA,520680,"185, PEOSTA ST",POINT(-90.850388 42.442888),2025-02-25T12:40:58.468704
5119,CORWITH FARM SERVICE,50430,205 NW ELM ST,POINT(-93.957384 42.99274),2025-02-25T12:40:58.468704
5120,CASEY'S GENERAL STORE #3442 / MAPLET,51034,"401, S  4TH  ST",POINT(-95.793241 42.161847),2025-02-25T12:40:58.468704
5121,LIQUOR BEER & TOBACCO OUTLET  / CHAR,50616,"1908, CLARK ST",POINT(-92.661881 43.059134),2025-02-25T12:40:58.468704
5123,PRICE CHOPPER  /  CLIVE,50325,15500 W  HICKMAN RD,POINT(-93.831913 41.614713),2025-02-25T12:40:58.468704
5124,PRICE CHOPPER  /  JOHNSTON,501310,5440 NW  86TH ST,POINT(-93.738772 41.659198),2025-02-25T12:40:58.468704
5125,CASH SAVER  /  E EUCLID AVE,503160,1320 E  EUCLID AVE,POINT(-93.602851 41.627778),2025-02-25T12:40:58.468704
5126,PRICE CHOPPER  /  MERLE HAY,50310,4343 MERLE HAY RD,POINT(-93.697647 41.637408),2025-02-25T12:40:58.468704
5127,PRICE CHOPPER  /  INGERSOLL,503120,3425 INGERSOLL AVE,POINT(-93.663416018 41.587713995),2025-02-25T12:40:58.468704
5128,PRICE CHOPPER  /  BEAVER,50310,1819 BEAVER AVE,POINT(-93.672695 41.610525),2025-02-25T12:40:58.468704
5129,CASH SAVER  /  FLEUR,50321,4121 FLEUR DR,POINT(-93.64492 41.546838),2025-02-25T12:40:58.468704
5130,GREAT RIVER BREWERY,52801,"332, E  2ND ST",POINT(-90.569973 41.521304),2025-02-25T12:40:58.468704
5131,OASIS,503160,"1401, BUCHANAN ST",POINT(-93.599255985 41.598379003),2025-02-25T12:40:58.468704
5132,PHILLIPS 66,50315,"1516, SE  1ST  ST",POINT(-93.613469 41.575929),2025-02-25T12:40:58.468704
5133,DON'S FOOD CENTER,510410,"102, ALBANY AVE NE",POINT(-96.056723 43.00638),2025-02-25T12:40:58.468704
5134,PRIME MART #6  /  CHARLES CITY,50616,"609, S MAIN ST",POINT(-92.682538 43.061014),2025-02-25T12:40:58.468704
5135,FAREWAY STORES #155 / HUXLEY,501240,911 HWY 69,POINT(-93.608729967 41.901617987),2025-02-25T12:40:58.468704
5136,URBAN LIQUOR,50322,6401 DOUGLAS AVE,POINT(-93.705732 41.629411),2025-02-25T12:40:58.468704
5137,SHOP N SAVE  /  NW 2ND  DSM,50313,"4685, NW  2ND ST",POINT(-93.619903 41.645864),2025-02-25T12:40:58.468704
5138,KELLOGG COUNTRY STORE,50135,"103, BLAIR ST",POINT(-92.903113 41.7144),2025-02-25T12:40:58.468704
5139,ALI'S CORNER #2,50703,"200, BROADWAY ST",POINT(-92.344785 42.507754),2025-02-25T12:40:58.468704
5140,A TO Z LIQUOR,51012,"114, S  2ND  ST",POINT(-95.55132 42.749013),2025-02-25T12:40:58.468704
5141,CASEY'S GENERAL STORE #3418 / GOWRIE,505430,"1131, MARKET ST",POINT(-94.290501985 42.280286011),2025-02-25T12:40:58.468704
5142,SMOKIN' JOE'S #13 TOBACCO AND LIQUOR OUTLET,523030,2315 MT VERNON RD SE,,2025-02-25T12:40:58.468704
5144,SAM'S CLUB 6979 / ANKENY,50021,4625 SE DELAWARE AVE,POINT(-93.581273 41.691),2025-02-25T12:40:58.468704
5145,SOUTH SIDE FOOD MART,50315,1101 ARMY POST RD. SUITE A & B,POINT(-93.628783 41.526511),2025-02-25T12:40:58.468704
5146,FAREWAY STORES #153  /  W DES MOINES,502650,329 GRAND AVE,POINT(-93.706755989 41.583926003),2025-02-25T12:40:58.468704
5147,VICTOR'S MARKET,523470,1001 3RD  ST,POINT(-92.301206 41.730666),2025-02-25T12:40:58.468704
5148,MAIN ST MARKET  /  HOLY CROSS,52053,"882, MAIN ST",POINT(-90.995943 42.600941),2025-02-25T12:40:58.468704
5149,B S MINI MART INC,526010,"1900, SUMMER ST",POINT(-91.116076 40.789013),2025-02-25T12:40:58.468704
5150,CASEY'S GENERAL STORE #2815  /  VICT,523470,"901, 3RD  ST",POINT(-92.30035 41.73067),2025-02-25T12:40:58.468704
5151,BREW IDA GROVE,51445,"500, HWY 175",POINT(-95.46737 42.35012),2025-02-25T12:40:58.468704
5152,TEXAS STREET MARKET,50702,"4335, TEXAS ST",POINT(-92.306998 42.453042),2025-02-25T12:40:58.468704
5153,OAK STREET STATION LLC,512400,2403 US HWY 18,,2025-02-25T12:40:58.468704
5154,LAKE PARK FOODS,513470,"201, MARKET ST",POINT(-95.321385 43.454741),2025-02-25T12:40:58.468704
5155,NEW STAR  /  ANSBOROUGH AVE,507010,"1459, ANSBOROUGH AVE",POINT(-92.376863 42.493091),2025-02-25T12:40:58.468704
5156,CASEY'S GENERAL STORE #1020  / LE CL,527530,"210, JONES ST",POINT(-90.345923 41.598593),2025-02-25T12:40:58.468704
5157,KIMMES MANSON COUNTRY STORE #10,505630,208 MAIN ST,POINT(-94.535010985 42.517901986),2025-02-25T12:40:58.468704
5158,BUCKY'S EXPRESS #19 / COUNCIL BLUFFS,51501,"1839, MADISON AVE",POINT(-95.821641 41.241482),2025-02-25T12:40:58.468704
5159,KIMMES ROCKWELL CITY COUNTRY STORE #,505790,"730, HIGH ST",POINT(-94.638843 42.39872),2025-02-25T12:40:58.468704
5160,KUM & GO #37  /  OTTUMWA,52501,2508 N COURT ST,POINT(-92.409169 41.051858),2025-02-25T12:40:58.468704
5161,AMERISTAR CASINO COUNCIL BLUFFS GIFT,51501,"2200, RIVER ROAD, GIFT SHOP",POINT(-95.909384 41.242291),2025-02-25T12:40:58.468704
5162,URBANDALE LIQUOR,50322,"6401, DOUGLAS AVE",POINT(-93.705732 41.629411),2025-02-25T12:40:58.468704
5163,GASLAND EXPRESS  /  MT PLEASANT,526410,"309, W  WASHINGTON ST",POINT(-91.557126 40.965832),2025-02-25T12:40:58.468704
5164,BUCKY'S EXPRESS #22 / COUNCIL BLUFFS,515010,3434 NEBRASKA AVE,POINT(-95.900444 41.244643),2025-02-25T12:40:58.468704
5165,KARI OUT WINE & SPIRITS LLC,50450,"107, N  MILL ST",POINT(-93.535032 43.419668),2025-02-25T12:40:58.468704
5166,EAST SIDE LIQUOR AND GROCERIES,50158,1116 E NEVADA ST,POINT(-92.893113 42.044345),2025-02-25T12:40:58.468704
5167,NEW STAR LIQUOR & TOBACCO  / FT DODG,505010,1724 5TH  AVE S,POINT(-94.173816 42.501131),2025-02-25T12:40:58.468704
5168,POINT LIQUOR AND TOBACCO,52402,"4107, CENTER POINT RD NE",POINT(-91.665196 42.02088),2025-02-25T12:40:58.468704
5169,AV SUPERSTOP,50313,"5120, NE 14TH STREET",POINT(-93.60054 41.653137),2025-02-25T12:40:58.468704
5170,CASEY'S GENERAL STORE #1414  / STATE,502470,911 3RD  AVE SW,POINT(-93.16519 42.00909),2025-02-25T12:40:58.468704
5171,GARY'S LIQUOR & WINE LTD,520360,"110, E JEFFERSON ST",POINT(-91.344491007 42.473554007),2025-02-25T12:40:58.468704
5172,UPTOWN LIQUOR & TOBACCO,52404,2000 WILLEY BLVD SW,POINT(-91.725777 41.959614),2025-02-25T12:40:58.468704
5173,AUDUBON FOOD LAND,500250,104 MARKET ST,POINT(-94.93625 41.723057),2025-02-25T12:40:58.468704
5174,JIM'S FOOD   /  SULLIVAN AVE,50701,"437, SULLIVAN AVE",POINT(-92.355915 42.487326),2025-02-25T12:40:58.468704
5175,KWIK STOP DELHI,52223,"502, 3RD  ST",POINT(-91.330807 42.430058),2025-02-25T12:40:58.468704
5176,SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET,524050,455 EDGEWOOD RD NW,POINT(-91.715903 41.97805),2025-02-25T12:40:58.468704
5177,CASEY'S GENERAL STORE #3204 / MINDEN,515530,33280 335TH ST,POINT(-95.546176 41.496153),2025-02-25T12:40:58.468704
5178,NEW YORK DOLLAR STORES,52776,"320, N CALHOUN ST",POINT(-91.263404 41.570709),2025-02-25T12:40:58.468704
5179,BAXTER FAMILY MARKET,50028,"103, N  MAIN ST",POINT(-93.151465 41.826715),2025-02-25T12:40:58.468704
5180,OELWEIN MART,50662,"801, E  CHARLES  ST",POINT(-91.902413 42.678786),2025-02-25T12:40:58.468704
5181,CASEY'S GENERAL STORE #3434  /  DENV,506220,"1101, JEFFERSON ST",POINT(-92.336156989 42.661294012),2025-02-25T12:40:58.468704
5182,KWIK SHOP #595  /  W BROADWAY,51501,1749 W BROADWAY,POINT(-95.87013 41.26145),2025-02-25T12:40:58.468704
5183,CASEY'S GENERAL STORE #77 / CASCADE,52033,717 1ST  AVE,POINT(-91.00535 42.30178),2025-02-25T12:40:58.468704
5184,CASEY'S GENERAL STORE #3440 / CAMANC,527300,"614, S  WASHINGTON BLVD",POINT(-90.256225 41.787752),2025-02-25T12:40:58.468704
5185,KUM & GO #521  /  CORALVILLE,522410,205 2ND ST,POINT(-91.568025 41.669799),2025-02-25T12:40:58.468704
5186,CASEY'S GENERAL STORE #3452 / WEST U,521750,"102, E  BRADFORD ST",POINT(-91.806405 42.964219),2025-02-25T12:40:58.468704
5187,KWIK STOP LIQUOR & GROCERIES AMES,500100,125 6TH ST,POINT(-93.61186 42.02712),2025-02-25T12:40:58.468704
5188,KUM & GO #251 / SIOUX CITY,511010,1005 GORDON DR,POINT(-96.397381 42.489852),2025-02-25T12:40:58.468704
5189,THE FRESH MARKET  / W DES MOINES,50266,"5901, MILLS CIVIC PKWY",POINT(-93.791014 41.55915),2025-02-25T12:40:58.468704
5190,GUPPY'S ON THE GO / WALFORD,523510,200 HWY 151 E,POINT(-91.828571 41.881821),2025-02-25T12:40:58.468704
5191,CASEY'S GENERAL STORE #1534 / GUTHRI,501150,"100, N  5TH ST",POINT(-94.501903977 41.677469007),2025-02-25T12:40:58.468704
5192,GUPPY'S ON THE GO  /  ROBINS,52328,"990, ROBINS SQUARE DR",POINT(-91.65404 42.068204),2025-02-25T12:40:58.468704
5193,CASEY'S GENERAL STORE #2518 / LOHRVI,514530,"404, LOCUST ST",POINT(-94.553651 42.267449),2025-02-25T12:40:58.468704
5194,SHELBY GENERAL STORE,51570,"406, EAST ST",POINT(-95.450435 41.515255),2025-02-25T12:40:58.468704
5195,CASEY'S GENERAL STORE #3203 / COUNCI,515300,"1928, SHERWOOD DR",POINT(-95.811887987 41.278889017),2025-02-25T12:40:58.468704
5196,THE DEPOT CORALVILLE,522410,100 E  OAKDALE BLVD,POINT(-91.561984798 41.702041729),2025-02-25T12:40:58.468704
5197,KUM & GO #201 / CORALVILLE,522410,822 1ST  AVE,POINT(-91.565766 41.681286),2025-02-25T12:40:58.468704
5198,RIVERSIDE LIQUOR,528030,826 E RIVER DR,POINT(-90.562024 41.5250870130001),2025-02-25T12:40:58.468704
5199,SUPER MART / OELWEIN,50662,"701, S  FREDERICK  AVE",POINT(-91.913481 42.669128),2025-02-25T12:40:58.468704
5200,OTTER CREEK COUNTRY STORE,523280,"3445, COUNTY HOME RD",,2025-02-25T12:40:58.468704
5201,KWIK STOP  #858  /  DUBUQUE,520010,3340 JFK  RD,,2025-02-25T12:40:58.468704
5202,CASEY'S GENERAL STORE #2900 / GILBER,506340,"115, 25TH  AVE",POINT(-92.218712 42.424125),2025-02-25T12:40:58.468704
5203,KIMMES COON RAPIDS COUNTRY STORE #12,50058,"516, HIGHWAY 141",POINT(-94.67826 41.8659),2025-02-25T12:40:58.468704
5204,QUIK STOP  /  BURLINGTON,526010,1812 OSBORN ST,POINT(-91.11269 40.82606),2025-02-25T12:40:58.468704
5205,GLIDDEN GROCERY,514430,1408 DAKOTA STREET,POINT(-94.731667 42.070821),2025-02-25T12:40:58.468704
5206,BROTHERS MARKET  /  GRUNDY CENTER,506380,1400 G  AVE,POINT(-92.782427032 42.361021006),2025-02-25T12:40:58.468704
5207,JIM'S FOODS  /  CEDAR RAPIDS,524040,"812, SIXTH  ST SW",POINT(-91.677073 41.968016),2025-02-25T12:40:58.468704
5208,OLSEN'S BP,500220,"110, LOCUST ST",POINT(-95.015356985 41.409547004),2025-02-25T12:40:58.468704
5209,KWIK STOP #848 / DUBUQUE,520010,3201 CENTRAL AVE,POINT(-90.683052 42.527726),2025-02-25T12:40:58.468704
